                                                 0,8 | 4,0        = PLAYER_WIN
                                                 9,0 | 0,9        = TIE       
                                                 7,0 | 7,0        = TIE       
                                            (6,8)4,3 | 2,5        = TIE       
                                            (3,0)3,1 | 7,0        = BANKER_WIN
                                                 1,6 | (2,0)2,4   = PLAYER_WIN
                                            (3,0)3,6 | 4,8        = PLAYER_WIN
                                            (5,0)5,2 | 6,0        = PLAYER_WIN
                                            (0,2)2,5 | (1,0)1,0   = PLAYER_WIN
                                                 4,2 | (2,0)2,8   = PLAYER_WIN
                                            (7,6)3,3 | (5,0)5,8   = PLAYER_WIN
                                                 7,0 | (0,5)5,0   = PLAYER_WIN
                                            (4,7)1,4 | (0,0)0,2   = PLAYER_WIN
                                                 8,1 | 5,0        = PLAYER_WIN
                                                 9,0 | 0,1        = PLAYER_WIN
                                            (2,0)2,5 | (7,7)4,6   = PLAYER_WIN
                                            (4,1)5,9 | (0,0)0,1   = PLAYER_WIN
                                                 9,3 | 4,5        = BANKER_WIN
                                            (5,9)4,7 | (3,0)3,0   = BANKER_WIN
                                            (1,1)2,9 | 0,7        = BANKER_WIN
                                                 2,5 | 4,2        = PLAYER_WIN
                                                 8,5 | 9,0        = BANKER_WIN
                                            (9,5)4,0 | 0,7        = BANKER_WIN
                                            (4,9)3,6 | 7,6        = PLAYER_WIN
                                                     卡用完了，重新初始化!
                                                 0,6 | (0,0)0,0   = PLAYER_WIN
                                                 5,2 | 7,0        = TIE       
                                            (6,5)1,8 | 0,2        = PLAYER_WIN
                                                 2,5 | (2,3)5,5   = PLAYER_WIN
                                                 0,9 | 0,6        = PLAYER_WIN
                                            (5,0)5,7 | (0,0)0,6   = BANKER_WIN
                                                 1,6 | (7,6)3,9   = PLAYER_WIN
                                            (2,2)4,9 | (8,5)3,2   = BANKER_WIN
                                                 8,8 | 8,1        = BANKER_WIN
                                                 4,5 | 4,0        = PLAYER_WIN
                                                 4,0 | 9,0        = BANKER_WIN
                                                 9,0 | 5,6        = PLAYER_WIN
                                                 6,0 | (2,3)5,0   = PLAYER_WIN
                                                 2,7 | 9,0        = TIE       
                                            (3,2)5,0 | (3,8)1,0   = PLAYER_WIN
                                            (9,1)0,0 | 8,6        = BANKER_WIN
                                            (3,1)4,0 | (0,2)2,8   = PLAYER_WIN
                                            (3,0)3,0 | 6,0        = BANKER_WIN
                                                 1,5 | (1,0)1,0   = PLAYER_WIN
                                            (4,1)5,5 | (0,1)1,2   = BANKER_WIN
                                                 8,7 | 1,8        = BANKER_WIN
                                            (4,0)4,9 | (7,6)3,7   = PLAYER_WIN
                                                 8,9 | (1,1)2,6   = BANKER_WIN
                                                 9,0 | 0,6        = PLAYER_WIN
                                            (0,1)1,7 | 9,3        = PLAYER_WIN
                                            (9,2)1,3 | 4,1        = BANKER_WIN
                                            (1,0)1,0 | 0,4        = BANKER_WIN
                                                 8,4 | 7,2        = BANKER_WIN
                                                 0,7 | 0,6        = PLAYER_WIN
                                            (9,1)0,2 | (0,2)2,7   = BANKER_WIN
                                                 6,0 | 3,5        = BANKER_WIN
                                            (4,0)4,6 | 1,4        = BANKER_WIN
                                            (6,5)1,4 | (0,2)2,0   = PLAYER_WIN
                                                 0,6 | (3,0)3,2   = PLAYER_WIN
                                                 9,0 | 4,2        = PLAYER_WIN
                                            (7,7)4,6 | 4,3        = BANKER_WIN
                                            (0,3)3,6 | 1,0        = PLAYER_WIN
                                            (0,4)4,0 | 3,3        = BANKER_WIN
                                            (5,8)3,0 | 1,5        = BANKER_WIN
